word,nbhd_dist_100,word2vec_recipe_base_nbhd_dist_100,ambiguity_type
shift,0.5378847083303981,0.4724033,P
liable,0.5202155573204412,0.186129,P
fabric,0.4205051824662519,0.31068426,P
digestion,0.3638622850409581,0.23491514,P
countdown,0.6136719998092819,0.28744826,P
panda,0.4548584722931782,0.27242228,P
definitive,0.5584765568397794,0.16688605,P
carousel,0.5098770243309321,0.4399493,P
crude,0.5132590586839926,0.22025801,P
nervous,0.5116454703837975,0.20750181,P
jab,0.5122625239085441,0.34029397,P
lottery,0.551733265406368,0.21207283,P
waffle,0.4204126460277494,0.46468022,H
slight,0.5738137962676879,0.46780476,P
mighty,0.5224667781930055,0.27817267,P
pad,0.5898273687867194,0.37367076,H
serpent,0.385379917061142,0.2561088,M
depot,0.5004712717802289,0.15806329,P
common,0.557899528575326,0.3020788,P
armpit,0.4364986723401916,0.2085175,M
genius,0.4673785175656181,0.19169027,P
perform,0.5782903880875097,0.35939607,P
sundown,0.5092729955622677,0.21069477,M
couch,0.4198363169330931,0.2203181,P
aside,0.6474518281463374,0.5019178,P
louse,0.4378370660473388,0.18162575,P
synthetic,0.4398784502737715,0.2298066,P
slick,0.5409615193380773,0.41613623,H
sheet,0.5561541097809422,0.33065102,H
growth,0.4778515494230016,0.27033803,P
brewery,0.4257782674550809,0.20171733,M
mystic,0.4912222270262018,0.15961097,P
arrange,0.5712840087780571,0.43033013,P
elephant,0.3789695655122153,0.4756733,M
tender,0.6007421114307239,0.38986397,H
arm,0.5925850063407304,0.39439273,H
sneak,0.5623721935189883,0.28176245,P
girdle,0.4420913036415533,0.29112822,P
hometown,0.5964530214346425,0.12920116,M
deluxe,0.4416015688909274,0.2421537,P
link,0.5791579929111657,0.3975353,P
blink,0.5058287906429259,0.28664818,P
nip,0.5724125296819129,0.34183952,H
purgatory,0.518443048782668,0.30325475,P
carton,0.4179887717721066,0.46145436,P
uncertain,0.51438267732297,0.18117696,P
classroom,0.4617892632846833,0.22033073,M
reputation,0.5143091276301952,0.12850279,P
hammer,0.5714409097838921,0.44302773,P
flip,0.5219316290200992,0.4436742,H
crystal,0.4886072432166838,0.43501374,P
division,0.6002389147593097,0.2732372,P
sword,0.412247619810588,0.3529494,P
propeller,0.35611231550346,0.2534674,M
mattress,0.4221043628710723,0.13570173,P
bag,0.4232727858181548,0.3076546,P
weapon,0.4859660753007326,0.26146224,P
render,0.5410052310746247,0.45509198,P
push,0.5027863133685437,0.4211796,P
frown,0.5083330168840985,0.21292548,P
lunchtime,0.4837505217447355,0.3372029,M
appreciate,0.475020006183364,0.15261874,P
exception,0.5569246263248732,0.4829452,P
texture,0.3815254224893642,0.33036268,P
nibble,0.4922652710179436,0.36889157,P
sever,0.5635318135964118,0.38156292,P
femme,0.4137048384135674,0.20544359,P
fruity,0.2985250094535441,0.34996137,P
roadside,0.4693182308900571,0.22596194,P
covert,0.4979715795395198,0.22878073,P
unreal,0.4602610239758284,0.1394598,P
ethnic,0.4716936261756651,0.2437208,P
bead,0.4427725086507441,0.55092424,P
stomp,0.4752941701307535,0.2726934,P
sinner,0.4552609884267676,0.18859726,M
downright,0.4095277598465408,0.15722716,P
boa,0.3940396605031839,0.18354918,P
eerie,0.3930303134263344,0.2468864,M
tackle,0.5451418999217266,0.21482313,P
forum,0.4805075002906612,0.17377892,P
secondary,0.561366344491558,0.3376889,P
maker,0.4743227826854443,0.41609925,P
coronary,0.3349889569975948,0.14355211,P
bald,0.4686633149625674,0.3336562,P
pinch,0.5136575175791696,0.48409307,P
student,0.495702032504532,0.20618083,P
disposal,0.5658097548556373,0.28526983,P
attention,0.5739581072326357,0.3647253,P
reindeer,0.4434249955057111,0.2748704,M
merge,0.5291320958461069,0.4280863,P
rock,0.3861370417651888,0.50616664,H
persistent,0.5004163747107306,0.1487242,P
reckon,0.5414560996951409,0.13604343,P
click,0.4584104251109498,0.35376742,P
tone,0.4971106254274147,0.38084003,P
paste,0.3283189201781444,0.37426284,H
scar,0.4393988389907363,0.21244131,P
despicable,0.3701144442454144,0.19089666,M
anger,0.3745195321750805,0.14277874,P
exercise,0.5686551355473927,0.22135237,P
jungle,0.5012161989609908,0.2548919,P
fantastic,0.4107929770442272,0.26656577,P
intake,0.5204763214122595,0.33603916,P
doorbell,0.5169940878502548,0.29477176,M
intricate,0.4214981791395089,0.20678493,M
swarm,0.5095477327509375,0.1599398,H
tin,0.4984280052615293,0.34925553,P
chore,0.5034734852800815,0.14206795,P
nook,0.5418830493988716,0.44050938,M
solid,0.5357468353404011,0.43366283,P
toot,0.5410777832757983,0.18103524,P
public,0.6330943311531082,0.13065787,P
incident,0.5210240559673887,0.17738812,P
smash,0.5626899885460905,0.4227971,P
tuck,0.5193332429064864,0.36545825,P
factory,0.4921102519601735,0.31384733,M
exhaust,0.4182504622976876,0.35966405,P
expiration,0.599077470541908,0.2964141,P
ghost,0.4925117564268037,0.32445872,P
buzzer,0.3549424621331752,0.2849746,M
jackpot,0.5861080784390361,0.13791038,P
grapefruit,0.3362413622577987,0.31751,P
papaya,0.3116233806563425,0.33470395,M
feed,0.5165425116017817,0.4815982,P
scratch,0.6020366611460743,0.39736125,P
soldier,0.4653318247012201,0.2365647,P
adore,0.4487959921005168,0.14349346,P
health,0.4995106970784035,0.327289,P
wholesome,0.4407186259964317,0.2967597,P
satin,0.2296996289575448,0.42443654,P
concept,0.4514849951973127,0.18593387,P
statue,0.4315396730593654,0.18113118,M
cigar,0.4826465513846048,0.3821874,M
unlike,0.4726338152673354,0.3399459,P
upcoming,0.5801771349488485,0.1640631,M
policy,0.5285643913133827,0.1656268,H
swine,0.3890705030922144,0.1520835,P
loaf,0.3292065922770025,0.39985776,H
brick,0.2966109572405849,0.484477,P
heartfelt,0.4411885851885037,0.32432163,M
crank,0.4715004439340471,0.47372282,P
puke,0.5028780053002544,0.09880162,P
brat,0.5027990733912493,0.38973087,M
genie,0.5652940962136839,0.15478817,M
werewolf,0.39523823554034,0.18957724,M
organize,0.523849646311212,0.4032158,P
layer,0.4321675222236026,0.4720211,P
hover,0.5462694851630946,0.2360559,P
humane,0.5411460767649011,0.11931766,P
tag,0.5240438764578792,0.4166998,H
acquire,0.5165809821793924,0.35566503,P
stick,0.5660303516757561,0.515227,H
measure,0.5493304753041977,0.46981907,P
garment,0.4753276909449117,0.25723454,P
unorthodox,0.5077331238654176,0.15345933,M
bubble,0.527230625611177,0.435089,P
soothe,0.4799076778742616,0.19278188,P
tumble,0.4493259720289642,0.47281975,P
grateful,0.4428025280587975,0.16985676,P
broadcast,0.3923277182679564,0.12835474,P
bust,0.6080713631544366,0.27773023,H
invisible,0.4950034830259286,0.22056817,P
trace,0.5780933747536536,0.43156677,H
prospect,0.5605401418285958,0.11953888,P
blitz,0.5849569078651083,0.3479987,P
tent,0.483446915911519,0.43779534,P
depth,0.5674854924032107,0.5391868,P
upper,0.5892397553760111,0.43340468,P
almond,0.279150163790462,0.36984965,P
crocodile,0.3915011461067381,0.32133976,P
silver,0.499146739609944,0.4945368,P
standard,0.5113926552901784,0.3916638,P
wedge,0.5069478776884329,0.40100285,P
greedy,0.4219503246723468,0.16523506,P
weary,0.4423346438464157,0.10968855,P
drastic,0.5398322405867881,0.113616034,P
chimney,0.3904869872075007,0.40724456,P
railroad,0.4041213892225138,0.21983092,P
nest,0.4149922042823772,0.4651414,P
hearty,0.4360268123073733,0.3399244,P
network,0.5291811536307534,0.4415613,P
mercy,0.512611611742125,0.14863352,P
horse,0.4027233191561343,0.34464514,P
rabbi,0.3723949215772205,0.13495056,P
mental,0.4379644142265618,0.19714499,P
church,0.3846195452646469,0.3283979,P
beach,0.4270671177658315,0.36142388,P
potent,0.5555075922755051,0.27835444,P
descent,0.5742496849443995,0.12030435,P
trough,0.4942420221621459,0.45694533,P
default,0.5375095571745195,0.22919007,P
publish,0.5525377234647584,0.10394682,P
planet,0.3929037665149909,0.24625565,P
thinker,0.4460410592372285,0.18529314,P
diplomatic,0.5578397299813285,0.16526435,P
tap,0.5704703924818672,0.45454943,H
handbook,0.496172287276125,0.16182064,M
neurotic,0.3722096605453675,0.1093567,P
membership,0.5833309140519618,0.09170497,P
ripe,0.5282432693515626,0.42299747,P
dimension,0.4818322442749469,0.36871743,P
dud,0.545524948194836,0.33152646,P
intact,0.5539939002583792,0.39631176,M
nuclear,0.4308616523482521,0.20357032,P
random,0.52692071772487,0.39589593,P
uncommon,0.518316086807986,0.17452784,P
count,0.6220093987640225,0.4265217,H
slow,0.488254753933941,0.4364941,P
adjustment,0.5314835264889461,0.37844875,P
fiber,0.4854269074961291,0.24997345,P
toothbrush,0.443816471268164,0.29403925,M
creepy,0.3415254839130968,0.26475498,P
lumber,0.4681936360321058,0.17287073,H
ornament,0.3922353718540305,0.3132226,P
lint,0.5045881933730963,0.31379473,P
reproduce,0.5552569978803878,0.1523359,P
device,0.4580056463429521,0.39690903,P
immune,0.4124688505009301,0.18386304,P
shiver,0.5062296176150237,0.2507109,H
silence,0.5619225634791882,0.14004666,P
angle,0.416726209360171,0.38558662,H
dark,0.3845618230511626,0.4678808,P
orbit,0.3908884166567496,0.13844866,P
worthy,0.4864070934855473,0.20950615,P
cultural,0.477335306703672,0.11453489,M
peroxide,0.3212713955958445,0.29482055,P
honorable,0.5379408977819093,0.14607383,P
origin,0.5030164387923104,0.17760876,P
pottery,0.3473505932818772,0.36536336,P
windshield,0.4148760630176613,0.22004795,P
regardless,0.5120380917823273,0.2565366,P
lifeless,0.464891534882405,0.115346424,P
geometry,0.2896385471739305,0.14449945,P
error,0.5673323858572015,0.2983667,P
total,0.5328826441880632,0.32085288,P
preacher,0.4621794608518281,0.22282518,M
asleep,0.4741281380374484,0.15347701,P
penicillin,0.3716331922563533,0.18951134,M
diabetes,0.3069485925429275,0.2073473,M
sap,0.5116290293738974,0.25518137,H
sage,0.4801832618739221,0.37487885,H
brush,0.5139979117775112,0.44723064,H
doubt,0.4994037025107717,0.28983572,P
slump,0.4438649028665106,0.44491383,P
pistol,0.4059201191693011,0.20893236,P
inch,0.4342638283927562,0.3458681,P
personnel,0.5299313455468831,0.15677726,P
immediate,0.6050904271437362,0.4261855,P
graveyard,0.4982999179362584,0.2700712,M
greenhouse,0.4219449441055684,0.18942787,M
decide,0.5075747909420115,0.2876306,P
prepare,0.5343339665847973,0.46226928,P
oblivion,0.5359126730322422,0.33804032,P
groom,0.4919141185923209,0.256737,P
eager,0.4480204499906006,0.12049334,M
infant,0.4530651459962033,0.26764145,P
jerky,0.4987168189892805,0.44209793,H
painless,0.5642724277476394,0.17800295,P
wallet,0.4802010004713218,0.19376168,M
jest,0.4719478465383585,0.23427534,P
invite,0.5184823373555374,0.31920338,P
ingredient,0.4723421983121679,0.4415251,P
dictionary,0.4144700454222258,0.12668142,P
dinosaur,0.349474731390901,0.34170645,P
fruitcake,0.4109820719311491,0.37799743,P
outcome,0.5749342854691032,0.27582532,M
vinegar,0.2396213888124389,0.3368627,M
slug,0.541683243495067,0.34539372,H
girlfriend,0.344626113124012,0.11934353,P
strong,0.5315166224123348,0.35441068,P
passive,0.5591016164550066,0.28946662,P
parcel,0.5745415944447319,0.37617245,P
greet,0.4530681937136525,0.2037152,P
grow,0.517349518642283,0.35562736,P
unique,0.4829986764138898,0.25446963,P
pit,0.5554780927343274,0.40081042,H
pal,0.4244376929050736,0.2756418,P
absent,0.5670663699879722,0.1904138,P
vacuum,0.5492576125330356,0.37001082,P
founder,0.4934150661752287,0.102435924,H
basketball,0.4581573654481134,0.2506131,P
peppermint,0.3502474482232649,0.36223185,P
distortion,0.4706724425608742,0.18418592,P
assess,0.487159976952671,0.27709225,P
rot,0.4916595054641448,0.22620888,P
category,0.5609704039765752,0.28302392,M
cockpit,0.4660297046095794,0.2153024,P
tote,0.4737213789061911,0.34658554,P
chill,0.4908554765802954,0.42582262,P
attachment,0.5412567700740789,0.4371255,P
producer,0.5190500612112406,0.12735529,P
distant,0.5858517225886973,0.11993575,P
laughter,0.3910416819664534,0.36758378,P
priceless,0.492795801233144,0.21010421,P
trumpet,0.3625951212653999,0.34542137,P
raft,0.6061786356948025,0.4151539,H
observe,0.552269255541151,0.28622472,P
ointment,0.4521463278630648,0.2013945,M
atomic,0.4912481096933437,0.20340504,P
execute,0.5713425896993434,0.21553932,P
commitment,0.4920200780220222,0.109115385,P
sip,0.4292479709727658,0.3703853,P
toilet,0.4499494278219436,0.24249098,P
grief,0.4198474006003328,0.13239045,P
obsession,0.4212837507027868,0.20543323,P
festive,0.4645047211307715,0.36625916,P
sufficient,0.4970391740026988,0.530701,M
local,0.6234136761344643,0.31518427,P
explode,0.5001692275406625,0.38540664,P
bonnet,0.4497755001122533,0.39820674,P
smear,0.5158714773858327,0.48073807,P
trunk,0.5064364202977683,0.29706877,P
install,0.546431393630409,0.36517254,P
motel,0.4673635801839299,0.15819873,M
wax,0.43968904455349,0.41360444,H
angry,0.4039322635541743,0.2811668,P
assume,0.552151385379767,0.18200724,P
descend,0.5557500801230065,0.13577086,P
freaky,0.4193771796058907,0.21471617,P
bench,0.5638241459439913,0.38553336,P
unicorn,0.4194533514065581,0.21762732,M
countless,0.4871884396047837,0.18588449,M
butter,0.2531167012854048,0.40234298,P
battle,0.5115002795174522,0.21240187,P
greed,0.4087850864422513,0.30469948,M
waiter,0.4279223590809443,0.1351799,P
maintain,0.4940161368889654,0.46851575,P
dish,0.3144705100168897,0.38795498,P
cheer,0.4717260202017175,0.28018096,P
carefree,0.4077071125888289,0.1970718,M
phase,0.5825440675096277,0.4524471,P
jail,0.440108677916635,0.15390459,P
visual,0.4328404835252699,0.31004626,P
drag,0.586897866658721,0.39726552,P
rob,0.5168728839356814,0.18975304,P
insulation,0.4010421300258887,0.31206802,P
noble,0.4683077178197696,0.17068647,P
premature,0.5732463557641285,0.20571968,M
masquerade,0.5512608437925658,0.18784651,P
overalls,0.3717152243316715,0.1784155,P
degree,0.3911468908401638,0.42116556,P
appearance,0.59242210787846,0.35936368,P
clinic,0.4593437114182238,0.13221125,P
deserve,0.5118525616524444,0.16694723,P
holder,0.5844995971184035,0.46014977,P
badger,0.374250154468793,0.15076472,P
cracker,0.475121700543238,0.35583565,P
vote,0.4725342079308496,0.10693583,P
peck,0.521312111817512,0.32170284,H
mansion,0.425059968097098,0.18295379,P
title,0.5354651401605295,0.27793664,P
artery,0.3951151009571636,0.14436582,P
imperial,0.3844227535283999,0.33464557,H
surface,0.4310177076634678,0.36069736,P
cage,0.5120784245963506,0.2697299,P
functional,0.4461425441545483,0.1080244,P
scooter,0.4325775948173254,0.21613623,P
suspicious,0.5584337664262564,0.116148904,P
lightning,0.5431421363441621,0.29381427,P
nausea,0.3393435299147722,0.1466679,P
melt,0.462711251333767,0.44437298,P
topic,0.5346998411313613,0.1626414,P
remind,0.4566165360841283,0.22562669,P
chart,0.4884513220966542,0.37953368,P
volunteer,0.5372899135641174,0.123307034,P
dioxide,0.3873123557257726,0.25565815,M
stout,0.4980760796414934,0.4293367,P
rumble,0.450917557714499,0.27837333,P
gear,0.5053545000057134,0.27045456,P
nitrate,0.3767280390914871,0.2246082,P
confusion,0.4785375824223331,0.14577875,P
deduct,0.4847799443444222,0.2238519,P
fry,0.394260264515862,0.4541874,H
poster,0.4791442089075939,0.27937973,M
peep,0.5590347896116166,0.30811918,H
vague,0.4759900492806016,0.14251877,P
crown,0.5515381220136771,0.436333,P
virtue,0.5109449470978625,0.31679764,P
hasty,0.5370284362918496,0.23426975,P
realistic,0.5108696395724016,0.24852233,P
marvel,0.4421006466728422,0.29955122,P
label,0.3959679920249813,0.4566908,P
squirrel,0.3228612207591375,0.39203236,P
lug,0.4794216872285106,0.36819077,H
roulette,0.5641754131043194,0.18019575,P
rotate,0.5177440431396355,0.4515781,P
orb,0.4472085296459888,0.16544996,P
yarn,0.4564124055387842,0.2548127,P
saliva,0.3996053741770796,0.15323497,M
ambitious,0.5435331961431578,0.22719167,P
strategy,0.5384189615932359,0.112413235,P
spruce,0.3725228822892105,0.37696534,H
fungus,0.3044892736528373,0.3901355,P
century,0.3853548493730717,0.320167,P
drown,0.5364441026982639,0.36387405,P
distress,0.5848216703694542,0.13830201,P
gasoline,0.457494428476821,0.14977539,M
offensive,0.5629966400610444,0.10759332,P
torso,0.4055791622793823,0.2331177,P
misty,0.4289827480707127,0.19540283,P
topless,0.4466791562850409,0.22233675,P
unclear,0.5186698935744354,0.11765849,M
spinal,0.3621193471049916,0.2116695,P
snake,0.3522724651851414,0.33870518,P
ultimate,0.5212402081437005,0.25162318,P
soil,0.4873481906013605,0.34347367,H
tidy,0.4964991507920447,0.3065216,P
sturdy,0.4444334433323512,0.43889531,P
jam,0.5707864589666147,0.39124644,H
universal,0.5508585290353514,0.28848127,P
settle,0.6158608552785628,0.43748915,H
clumsy,0.3946385716086154,0.109054826,P
compare,0.501239552697184,0.22413048,P
canteen,0.4920396905257559,0.14249595,P
round,0.517789165963187,0.33494604,P
redneck,0.4196376399687739,0.22279085,P
manicure,0.4844652787820779,0.12224678,P
skid,0.5328505253394838,0.24946088,P
scale,0.5909573864985133,0.44050774,H
urban,0.5158541658296336,0.17471214,P
clip,0.5358882739811481,0.4436926,H
driveway,0.450343634488957,0.16446118,M
subtle,0.41094397012626,0.2634019,P
suitcase,0.4767558245116823,0.14764525,M
tortoise,0.3870460200953384,0.19868484,P
quality,0.5313060938116565,0.36664852,P
writer,0.437743524422343,0.17603253,P
mingle,0.4865967432635553,0.42233017,P
refrain,0.5412878144462234,0.3344522,H
foremost,0.5656387521398305,0.23441033,M
accessible,0.527517304267678,0.27381104,P
salami,0.3185685258267737,0.32478568,M
traffic,0.4986443908938094,0.25736699,P
desire,0.4406471074654414,0.35560134,P
medallion,0.4578964334619735,0.39408484,P
pound,0.5267033299299043,0.51685226,H
hassle,0.525296303609014,0.26969987,P
quart,0.3553557369728488,0.385192,P
jury,0.4534990786729516,0.12740691,P
computer,0.3966801740473978,0.23524311,P
thong,0.3790347421018757,0.1829074,P
charity,0.5032310438032923,0.44558597,P
medication,0.3133873826877275,0.13716409,P
autumn,0.5169693647881008,0.33182648,M
expand,0.4847568286035151,0.44362953,P
session,0.5959730183340608,0.3109863,P
horseback,0.4845308916318444,0.3520024,P
joyous,0.4120589596723701,0.13791518,M
puzzle,0.5185390165361412,0.27663663,P
doorway,0.3536120080037164,0.17345272,M
scramble,0.5494882922472178,0.46352643,P
fruit,0.3186231492346035,0.37168166,P
declare,0.5409823827607245,0.10321035,P
cheek,0.4201110674846914,0.3747702,P
hormone,0.3200196197419687,0.15316968,P
napalm,0.5682574916811195,0.18919027,P
posh,0.4225687639790333,0.2830588,M
guilt,0.4751596608439862,0.3354208,P
soda,0.3870555119261975,0.37258556,P
dummy,0.5946916292479082,0.19360094,P
offend,0.4495335882632625,0.12752144,P
evident,0.4776723267621689,0.30877995,M
airline,0.371129697985178,0.20580836,P
external,0.592182468081101,0.27477857,P
miracle,0.5691663940236518,0.41600537,P
stump,0.5794161833723863,0.26672545,P
recommend,0.5345136329288066,0.34158334,P
cradle,0.6124424877897711,0.33935428,P
tropical,0.4155219580405884,0.32547912,P
cologne,0.460279046737291,0.1904472,M
tolerance,0.4980979555187803,0.37068984,P
club,0.4340030818418962,0.40960276,P
slipper,0.5059200209584205,0.27876666,M
wrinkle,0.5772720464278219,0.46593434,H
vinyl,0.4138458940949856,0.29594335,M
difficult,0.4774310730941591,0.33397508,P
pupil,0.5716027771110869,0.30546042,H
cling,0.5468194952138968,0.4356639,P
walnut,0.3639627853288364,0.4312233,P
elbow,0.3308984647834992,0.38862038,P
teach,0.4866016677765979,0.13971132,P
tip,0.5907219368411859,0.32564217,H
glide,0.5032400943580249,0.2885828,P
attach,0.5598572378788402,0.37647274,P
courtesy,0.6318125531159446,0.35007018,P
river,0.3464665171181098,0.30021152,P
simple,0.4806775674307472,0.36676705,P
scarce,0.5314136630163196,0.16997997,P
speck,0.5469093237648613,0.42088404,P
favor,0.5376552460497647,0.26967925,P
coronation,0.4800695326372057,0.18118694,M
annual,0.5733208029266826,0.15259103,P
nighttime,0.5292346969227765,0.1811428,M
flood,0.4608237454828361,0.3289696,P
cheat,0.5121486197611027,0.34194785,P
meaningful,0.5107304956707549,0.20598745,M
timid,0.4182238700551589,0.14391604,P
diagram,0.3816317515706496,0.32535154,P
proverbial,0.497728458135443,0.19364981,P
bid,0.5799689097527824,0.16938484,P
tune,0.4709668263941122,0.30379525,P
imminent,0.5355585743925522,0.22327048,M
poison,0.4993459885187404,0.20411228,P
sensual,0.3416396138525382,0.20038617,P
sailor,0.4834636996155435,0.1824214,P
dorm,0.4679547098183733,0.22444366,M
grin,0.3869342624459869,0.1644595,P
rope,0.4199947738213355,0.33139694,P
crest,0.5198620390991294,0.2872231,P
sky,0.4516871588468183,0.48314658,P
component,0.5303022955156464,0.33783802,P
hazard,0.5454416955809958,0.19400705,P
qualify,0.5475393765414001,0.12313669,P
stable,0.5867709611865416,0.39679804,H
attend,0.543080007545698,0.20594591,P
suffer,0.4907367119840118,0.1988618,P
server,0.3476358153092214,0.4514298,P
hobo,0.513044108207963,0.43457356,P
lick,0.4782598760515632,0.3644539,P
carpet,0.5109573943238869,0.2859121,P
rust,0.4916738400491239,0.4378812,P
dominant,0.5448062859891457,0.3763994,P
twig,0.4147917374974066,0.3592706,M
roof,0.3584558119558833,0.28960183,P
college,0.4434121694975394,0.22842062,P
rump,0.5465423646348245,0.3523564,P
witness,0.5091335576079307,0.13003515,P
ordinary,0.5740258309699989,0.36864445,P
beginner,0.5447860390278215,0.2153365,M
serum,0.3788807092050442,0.19000965,P
fetish,0.4411372096554522,0.17791529,P
bug,0.5196058621910034,0.3109394,P
historical,0.462896317087607,0.1176606,P
soak,0.478738900805847,0.48642674,P
vertical,0.3720391677644059,0.29561886,P
happiness,0.4595463307705081,0.32586506,P
silk,0.3173591216306871,0.48884922,P
spicy,0.2605963166662593,0.29715937,P
obscure,0.5022501232812613,0.12798257,P
explorer,0.4647413830399392,0.14669524,P
latter,0.5236342590120189,0.28065664,P
apocalypse,0.4998040134304025,0.17023729,P
clasp,0.5787148907559478,0.30138755,P
novel,0.3722786378749654,0.13058028,H
text,0.5091282240181887,0.21034288,P
therapy,0.4064371104805762,0.1827187,P
swipe,0.562439576567946,0.42251298,P
reckless,0.4774069440318134,0.15489124,P
monastery,0.3383988660643973,0.18261458,M
crossword,0.555217290792608,0.19924925,M
aquarium,0.4494149121911928,0.29487163,P
voodoo,0.5162548403448826,0.23785946,P
shabby,0.4405438124704218,0.18517779,P
hunk,0.4761791696461001,0.4685097,P
fund,0.4714208745677885,0.16336933,P
orchid,0.3702150494306266,0.26004425,P
indoor,0.5196981189521047,0.39695567,M
possess,0.5335910182978651,0.15516242,P
unlock,0.5418679418521262,0.46374375,P
wool,0.3623596392907288,0.28888032,P
spin,0.5866576504037428,0.5022728,P
legendary,0.4663927587060937,0.17059532,M
skunk,0.4117595182198355,0.17874508,P
regain,0.5137180176405465,0.2697917,P
ample,0.5527997112017184,0.51158714,M
prolong,0.5441819096000367,0.23460495,P
cavity,0.3574139288532038,0.42247277,M
define,0.4547885931621923,0.20635211,P
moist,0.4212931060100717,0.45187962,P
parade,0.4613035165009447,0.18069069,P
caramel,0.2682275481449864,0.3676011,P
galley,0.495174790298142,0.13931172,P
nudge,0.5300366801740233,0.37798226,P
kitten,0.4126428886561938,0.18415122,P
syndrome,0.369607717928228,0.1377517,P
capsule,0.5036085187984523,0.36967686,P
prowl,0.5004218273046136,0.21531536,P
tuxedo,0.3170910514792762,0.30278867,P
fellowship,0.4610004142683462,0.14433339,P
skill,0.3998214633366819,0.34737796,P
swear,0.5246584832733554,0.176742,P
fuzzy,0.5061547717936279,0.37754163,P
tailor,0.5291627358331321,0.17508914,P
nasal,0.3857853731974508,0.15268886,P
charger,0.4312130893687343,0.35386413,P
pudding,0.2903848076749197,0.4079776,P
pap,0.5661843073838062,0.3182023,P
symphony,0.3177233950214082,0.24940613,P
stool,0.5114474844509104,0.23702405,P
overtime,0.4419268760649407,0.16729492,P
clock,0.5651533859669555,0.40390742,H
lend,0.5751442822187065,0.28049543,P
lure,0.4884067164201886,0.19157955,P
aware,0.4735892686517912,0.28246206,M
helpful,0.5018262564442822,0.34486857,M
medicine,0.4656669027215576,0.20159885,P
pocket,0.5499062980553192,0.44108993,P
trash,0.450327616141074,0.42291987,P
steamer,0.3731272259255638,0.4778681,P
finesse,0.4123066413829659,0.12742338,P
survival,0.6129490601334645,0.1750021,P
execution,0.5330083682208064,0.09553311,P
wrecking,0.538469422803146,0.1293954,P
scheme,0.5937967667879446,0.21352287,P
tragic,0.4495494264470316,0.11595373,P
bamboo,0.4171500817718669,0.44309053,P
ponder,0.4807966168501618,0.15817092,P
pillar,0.5772843104956291,0.24802719,P
ocean,0.4176696737093737,0.401541,P
fussy,0.4180061238304903,0.21324444,P
goofy,0.2898915006298829,0.18794024,M
acid,0.2709879347472803,0.34412673,P
litter,0.4855172671630139,0.32004339,P
diaper,0.4728479290419136,0.30086693,P
neat,0.4605738636772382,0.32350358,P
regional,0.547558523009778,0.21276817,P
folder,0.493617576073136,0.28208694,P
botanical,0.4224779847290696,0.16262601,P
splendor,0.411974532707333,0.16951607,P
arch,0.475040761362047,0.21090618,H
remake,0.4247167505739038,0.33990264,P
crafty,0.4155714531168983,0.16278361,M
horde,0.5173632587604218,0.19632767,P
protein,0.2532712949998796,0.259303,M
moonlight,0.4881167199358359,0.23085545,P
pot,0.4243719859661441,0.41214356,H
accordance,0.4745068050971637,0.3636323,P
sideways,0.479248272188692,0.363107,P
nation,0.6153001815621836,0.13710119,P
hat,0.4122213697854452,0.27213144,P
absolute,0.5650176847096803,0.32739478,P
elderly,0.4998451979899914,0.19302468,M
secure,0.5563200888186262,0.38459632,P
tour,0.5257249887206659,0.19335306,P
farm,0.5033546349916154,0.39995375,P
breakfast,0.4430254112239816,0.37610772,P
freedom,0.5321704347578922,0.23077756,P
zap,0.5456405090045084,0.39981544,P
vampire,0.3942371250915817,0.25530508,P
rainbow,0.501185209409433,0.40227848,P
surf,0.512806362158114,0.2811615,P
fever,0.4035179959604494,0.21110019,P
napkin,0.4731333696629365,0.3701646,P
glass,0.4007184448345067,0.3718053,P
muddy,0.4203407769005873,0.3844891,P
tuning,0.4863542616522582,0.32038563,P
assist,0.5764943350626234,0.42447433,P
compulsive,0.4242459628270867,0.09376287,P
letter,0.4923239850472189,0.42950463,P
info,0.539963467708592,0.28623423,M
porcelain,0.3522262372753444,0.37257385,P
mobile,0.4198235575374393,0.19159304,P
inflation,0.4657718770750405,0.19846256,P
clone,0.5099375477699544,0.2793398,P
handy,0.5261760060710191,0.3866613,P
player,0.5232326476594356,0.16815807,P
booth,0.5492091249852129,0.25533944,P
mystical,0.3643607045811763,0.16757223,P
pet,0.4713148595935684,0.4151388,H
oxide,0.274666957156123,0.2371842,M
patriotic,0.5036763749500285,0.2756841,M
blur,0.5122914925548653,0.23891181,P
assurance,0.541636843383212,0.33557317,P
timetable,0.5489690747769088,0.24460489,M
scream,0.3661929544202237,0.32915208,P
recital,0.4162747655973037,0.17463091,P
transition,0.588564165507447,0.2238969,M
bark,0.3980175902109403,0.3921456,H
sculpture,0.3677323894161898,0.24529366,P
scold,0.4377156199694442,0.17347255,P
wrestle,0.5150078303097795,0.1754391,P
orderly,0.5752734951737003,0.28759494,P
diner,0.4236866425522463,0.4425712,P
bundle,0.5214022509400162,0.41102645,P
disastrous,0.5117212383889328,0.117988676,M
calf,0.4236520774627958,0.2975482,H
expel,0.5279556905715003,0.4453143,P
bony,0.3527837396321036,0.2777734,P
capable,0.5680666016826141,0.31744152,P
knack,0.4495625585958038,0.15237963,P
global,0.5368903605683764,0.13692783,P
clerk,0.4785235580974132,0.11577701,P
