word,nbhd_dist_100,word2vec_tiny_base_nbhd_dist_100,ambiguity_type
adore,0.4487959921005168,0.15022945,P
health,0.4995106970784035,0.39360753,P
concept,0.4514849951973127,0.2961467,P
statue,0.4315396730593654,0.50418717,M
cigar,0.4826465513846048,0.26405644,M
unlike,0.4726338152673354,0.44942382,P
upcoming,0.5801771349488485,0.38534468,M
policy,0.5285643913133827,0.3514842,H
loaf,0.3292065922770025,0.36337203,H
brick,0.2966109572405849,0.44749337,P
heartfelt,0.4411885851885037,0.2820657,M
crank,0.4715004439340471,0.2688879,P
brat,0.5027990733912493,0.41864872,M
genie,0.5652940962136839,0.5280116,M
blackboard,0.4904173600380236,0.43222752,M
organize,0.523849646311212,0.4787942,P
banker,0.5050849619399039,0.21531516,H
instructor,0.5110729237594632,0.31202418,M
layer,0.4321675222236026,0.378633,P
hover,0.5462694851630946,0.39959347,P
tag,0.5240438764578792,0.56161904,H
acquire,0.5165809821793924,0.17993464,P
stick,0.5660303516757561,0.47678193,H
measure,0.5493304753041977,0.50164485,P
comply,0.4691478556436002,0.22219712,M
bubble,0.527230625611177,0.49403247,P
soothe,0.4799076778742616,0.36125,P
tumble,0.4493259720289642,0.39854032,P
grateful,0.4428025280587975,0.49463093,P
invisible,0.4950034830259286,0.5043845,P
trace,0.5780933747536536,0.42457005,H
prospect,0.5605401418285958,0.3891132,P
blitz,0.5849569078651083,0.24596798,P
tent,0.483446915911519,0.49289834,P
unseen,0.5239958436589593,0.29709083,P
depth,0.5674854924032107,0.36293522,P
upper,0.5892397553760111,0.3520716,P
almond,0.279150163790462,0.2644582,P
crocodile,0.3915011461067381,0.36178294,P
silver,0.499146739609944,0.45264584,P
wedge,0.5069478776884329,0.32972065,P
greedy,0.4219503246723468,0.47602105,P
weary,0.4423346438464157,0.31916463,P
drastic,0.5398322405867881,0.24665304,P
chimney,0.3904869872075007,0.47237095,P
railroad,0.4041213892225138,0.2080655,P
nest,0.4149922042823772,0.4739831,P
hearty,0.4360268123073733,0.3527173,P
network,0.5291811536307534,0.49871457,P
mercy,0.512611611742125,0.4190779,P
horse,0.4027233191561343,0.42734703,P
mental,0.4379644142265618,0.37129056,P
church,0.3846195452646469,0.44154286,P
beach,0.4270671177658315,0.44426823,P
descent,0.5742496849443995,0.3118168,P
trough,0.4942420221621459,0.39771193,P
planet,0.3929037665149909,0.4755957,P
hideaway,0.5198524586865854,0.38482544,P
thinker,0.4460410592372285,0.37306803,P
tap,0.5704703924818672,0.47899482,H
membership,0.5833309140519618,0.26077893,P
ripe,0.5282432693515626,0.39164627,P
scenic,0.4745528829957204,0.3567339,P
intact,0.5539939002583792,0.36013654,M
lull,0.5620794295770623,0.24344616,P
random,0.52692071772487,0.3854757,P
terminal,0.5474939879343248,0.37588078,P
count,0.6220093987640225,0.5321073,H
slow,0.488254753933941,0.5091915,P
servant,0.5134551755717814,0.45420066,P
billboard,0.5164559145591989,0.5019265,M
fiber,0.4854269074961291,0.35589087,P
toothbrush,0.443816471268164,0.48508182,M
creepy,0.3415254839130968,0.45365486,P
lumber,0.4681936360321058,0.44707534,H
ornament,0.3922353718540305,0.41386345,P
device,0.4580056463429521,0.43387833,P
shiver,0.5062296176150237,0.49294877,H
silence,0.5619225634791882,0.5331095,P
lag,0.5926022472808923,0.20085484,P
angle,0.416726209360171,0.40654153,H
dark,0.3845618230511626,0.45972595,P
orbit,0.3908884166567496,0.31408444,P
siren,0.5215074336534901,0.40816966,P
filth,0.4737460534568335,0.3360861,P
worthy,0.4864070934855473,0.28377974,P
honorable,0.5379408977819093,0.1803999,P
origin,0.5030164387923104,0.25554594,P
pottery,0.3473505932818772,0.36056152,P
windshield,0.4148760630176613,0.34140214,P
regardless,0.5120380917823273,0.27498272,P
lifeless,0.464891534882405,0.34635472,P
error,0.5673323858572015,0.35682878,P
total,0.5328826441880632,0.43301824,P
preacher,0.4621794608518281,0.2399658,M
asleep,0.4741281380374484,0.47582844,P
uproar,0.4551151939432127,0.18088761,P
omen,0.5579837857862414,0.20460615,P
sap,0.5116290293738974,0.43291605,H
sage,0.4801832618739221,0.36665043,H
brush,0.5139979117775112,0.46200532,H
doubt,0.4994037025107717,0.31754893,P
pistol,0.4059201191693011,0.40668076,P
inch,0.4342638283927562,0.54251355,P
personnel,0.5299313455468831,0.2798083,P
immediate,0.6050904271437362,0.28931326,P
smog,0.4876369581529916,0.2640291,M
graveyard,0.4982999179362584,0.28857657,M
greenhouse,0.4219449441055684,0.27341908,M
rubbish,0.5183379207956061,0.43305653,P
decide,0.5075747909420115,0.5536721,P
prepare,0.5343339665847973,0.4971168,P
chatty,0.3755291218358169,0.48719156,P
muscular,0.4689509365856704,0.31655818,P
groom,0.4919141185923209,0.48810548,P
eager,0.4480204499906006,0.5446541,M
infant,0.4530651459962033,0.5173421,P
painless,0.5642724277476394,0.23159972,P
wallet,0.4802010004713218,0.43535995,M
youngster,0.4363683505900659,0.32125568,P
invite,0.5184823373555374,0.5292735,P
tangible,0.5719444829172897,0.1657929,P
dishonest,0.3785397728216083,0.37619472,P
ingredient,0.4723421983121679,0.41545367,P
admiration,0.4219829529298833,0.37613204,P
dictionary,0.4144700454222258,0.4182095,P
dinosaur,0.349474731390901,0.45908725,P
outcome,0.5749342854691032,0.31788388,M
vinegar,0.2396213888124389,0.37264976,M
slug,0.541683243495067,0.3504117,H
girlfriend,0.344626113124012,0.29444295,P
strong,0.5315166224123348,0.5283799,P
parcel,0.5745415944447319,0.40860718,P
greet,0.4530681937136525,0.504221,P
grow,0.517349518642283,0.4880196,P
unique,0.4829986764138898,0.41557616,P
repay,0.4587561236370886,0.4054827,P
pit,0.5554780927343274,0.4735193,H
pal,0.4244376929050736,0.38217118,P
vacuum,0.5492576125330356,0.42597508,P
basketball,0.4581573654481134,0.43793178,P
peppermint,0.3502474482232649,0.27950904,P
appendix,0.5262116109132384,0.18060283,P
assess,0.487159976952671,0.1684648,P
rot,0.4916595054641448,0.5201091,P
rowdy,0.4530481616971314,0.32813212,P
cockpit,0.4660297046095794,0.43129957,P
chill,0.4908554765802954,0.3945076,P
attachment,0.5412567700740789,0.36528087,P
parachute,0.510968130276288,0.45260274,P
gateway,0.5460019541546655,0.31207335,P
distant,0.5858517225886973,0.5073593,P
laughter,0.3910416819664534,0.46804273,P
priceless,0.492795801233144,0.36476246,P
trumpet,0.3625951212653999,0.43012825,P
raft,0.6061786356948025,0.41049644,H
observe,0.552269255541151,0.5288999,P
ointment,0.4521463278630648,0.38807613,M
commitment,0.4920200780220222,0.22545472,P
sip,0.4292479709727658,0.436068,P
toilet,0.4499494278219436,0.4705749,P
grief,0.4198474006003328,0.28201416,P
obsession,0.4212837507027868,0.16606916,P
festive,0.4645047211307715,0.44558203,P
local,0.6234136761344643,0.41044006,P
explode,0.5001692275406625,0.42636403,P
mower,0.4743022659841285,0.42846188,M
bonnet,0.4497755001122533,0.38796157,P
smear,0.5158714773858327,0.33157653,P
trunk,0.5064364202977683,0.50432277,P
install,0.546431393630409,0.34818622,P
motel,0.4673635801839299,0.30292523,M
wax,0.43968904455349,0.4317864,H
angry,0.4039322635541743,0.4934335,P
assume,0.552151385379767,0.18601406,P
descend,0.5557500801230065,0.30334082,P
bench,0.5638241459439913,0.53350335,P
geography,0.4510522422639553,0.28401276,P
unicorn,0.4194533514065581,0.50332075,M
countless,0.4871884396047837,0.3810318,M
butter,0.2531167012854048,0.33496258,P
battle,0.5115002795174522,0.3862121,P
unkind,0.4673587406148096,0.3884882,M
greed,0.4087850864422513,0.30078387,M
shawl,0.3577144416520522,0.31450292,M
waiter,0.4279223590809443,0.4468373,P
maintain,0.4940161368889654,0.24278042,P
clockwork,0.5491751081703651,0.23544456,M
dish,0.3144705100168897,0.39010203,P
operator,0.5698246195139554,0.4250217,P
cheer,0.4717260202017175,0.53856325,P
carefree,0.4077071125888289,0.38518038,M
mischief,0.5196529772920461,0.45757142,P
jail,0.440108677916635,0.5130015,P
drag,0.586897866658721,0.517181,P
rob,0.5168728839356814,0.42890343,P
noble,0.4683077178197696,0.2987167,P
overalls,0.3717152243316715,0.37322444,P
necktie,0.3691689468953075,0.16810907,M
degree,0.3911468908401638,0.21539798,P
appearance,0.59242210787846,0.3664008,P
clinic,0.4593437114182238,0.4400484,P
uninvited,0.5984243362683255,0.15608473,M
paperwork,0.5374322825862594,0.33130634,M
deserve,0.5118525616524444,0.50462854,P
doorman,0.477033367423169,0.28918672,M
holder,0.5844995971184035,0.40469062,P
badger,0.374250154468793,0.33647457,P
cracker,0.475121700543238,0.44655746,P
vote,0.4725342079308496,0.3409307,P
peck,0.521312111817512,0.49176657,H
mansion,0.425059968097098,0.37639588,P
title,0.5354651401605295,0.4429701,P
surface,0.4310177076634678,0.4175512,P
cage,0.5120784245963506,0.5268284,P
scooter,0.4325775948173254,0.41262528,P
suspicious,0.5584337664262564,0.34782806,P
lightning,0.5431421363441621,0.41492176,P
melt,0.462711251333767,0.50275743,P
topic,0.5346998411313613,0.39805877,P
remind,0.4566165360841283,0.5101692,P
ambulance,0.4942724700862975,0.41202682,M
chart,0.4884513220966542,0.35290128,P
volunteer,0.5372899135641174,0.42111385,P
dioxide,0.3873123557257726,0.35691714,M
rumble,0.450917557714499,0.4680629,P
gear,0.5053545000057134,0.4140404,P
unsolved,0.5665179587822838,0.36164638,M
confusion,0.4785375824223331,0.3737903,P
fry,0.394260264515862,0.26806268,H
bedside,0.5324670286793949,0.42478478,P
poster,0.4791442089075939,0.5175943,M
peep,0.5590347896116166,0.3736083,H
confront,0.5075403982994228,0.33752248,P
crown,0.5515381220136771,0.43726054,P
optimistic,0.4618328348493472,0.28941613,P
virtue,0.5109449470978625,0.29165116,P
worthless,0.5339877229182592,0.40374264,P
hasty,0.5370284362918496,0.33472732,P
realistic,0.5108696395724016,0.3901851,P
marvel,0.4421006466728422,0.39055842,P
label,0.3959679920249813,0.524952,P
squirrel,0.3228612207591375,0.4341898,P
rotate,0.5177440431396355,0.32266605,P
orb,0.4472085296459888,0.35555986,P
yarn,0.4564124055387842,0.47449496,P
quiz,0.5506498609484167,0.45927316,P
saliva,0.3996053741770796,0.3262927,M
ambitious,0.5435331961431578,0.34748322,P
hamster,0.4610955573199395,0.47013673,M
strategy,0.5384189615932359,0.28938743,P
spruce,0.3725228822892105,0.16268411,H
fungus,0.3044892736528373,0.28629318,P
possessive,0.3699135990887595,0.13097125,P
harmonica,0.2938874565428326,0.36737984,M
drown,0.5364441026982639,0.45169657,P
shipment,0.5171243581212791,0.2019622,P
distress,0.5848216703694542,0.34592706,P
gasoline,0.457494428476821,0.3754947,M
washroom,0.485141426532473,0.26617378,M
misty,0.4289827480707127,0.41994804,P
squad,0.4699303774156945,0.34952515,M
captive,0.5369501403530421,0.21228704,P
unclear,0.5186698935744354,0.15544802,M
snake,0.3522724651851414,0.45299274,P
ultimate,0.5212402081437005,0.31535882,P
soil,0.4873481906013605,0.4300628,H
tidy,0.4964991507920447,0.5018712,P
sturdy,0.4444334433323512,0.4281917,P
actor,0.3943283603854071,0.40762344,P
jam,0.5707864589666147,0.34271187,H
settle,0.6158608552785628,0.5287585,H
clumsy,0.3946385716086154,0.49291366,P
compare,0.501239552697184,0.39203227,P
canteen,0.4920396905257559,0.2737047,P
round,0.517789165963187,0.5121313,P
honorary,0.4915876451106442,0.34787926,P
trousers,0.246596699201529,0.35092813,M
skid,0.5328505253394838,0.33284703,P
scale,0.5909573864985133,0.51136,H
clip,0.5358882739811481,0.41538045,H
driveway,0.450343634488957,0.49017483,M
subtle,0.41094397012626,0.30873123,P
suitcase,0.4767558245116823,0.43522072,M
tortoise,0.3870460200953384,0.37550968,P
quality,0.5313060938116565,0.37961644,P
writer,0.437743524422343,0.42643175,P
quake,0.3471037497504546,0.2898537,P
accessible,0.527517304267678,0.18768209,P
blindfold,0.5208213087889437,0.37247738,P
salami,0.3185685258267737,0.20524223,M
dreadful,0.410543345704792,0.26778632,P
traffic,0.4986443908938094,0.45972955,P
newcomer,0.5355445593306493,0.26145422,M
desire,0.4406471074654414,0.32833907,P
medallion,0.4578964334619735,0.23279284,P
pound,0.5267033299299043,0.40046707,H
hassle,0.525296303609014,0.16242652,P
jury,0.4534990786729516,0.37455627,P
apology,0.4951929725744014,0.42867875,P
computer,0.3966801740473978,0.40805763,P
charity,0.5032310438032923,0.41385704,P
medication,0.3133873826877275,0.23457514,P
autumn,0.5169693647881008,0.43271035,M
expand,0.4847568286035151,0.3549328,P
session,0.5959730183340608,0.3764599,P
bouncer,0.520900730871327,0.46423846,P
empathy,0.385896297492534,0.20156096,P
horseback,0.4845308916318444,0.35566044,P
lovable,0.343216272204308,0.37888417,M
joyous,0.4120589596723701,0.36199307,M
puzzle,0.5185390165361412,0.48105022,P
arcade,0.397420111091101,0.27785224,P
doorway,0.3536120080037164,0.4335932,M
scramble,0.5494882922472178,0.32028863,P
fruit,0.3186231492346035,0.3299061,P
dialogue,0.5043386199839355,0.3137022,P
declare,0.5409823827607245,0.30548793,P
cheek,0.4201110674846914,0.43461007,P
guilt,0.4751596608439862,0.339131,P
soda,0.3870555119261975,0.39601937,P
venom,0.4549911334100101,0.33696473,P
dummy,0.5946916292479082,0.2099384,P
offend,0.4495335882632625,0.18843816,P
evident,0.4776723267621689,0.18599032,M
airline,0.371129697985178,0.30705127,P
external,0.592182468081101,0.16845411,P
miracle,0.5691663940236518,0.44988343,P
stump,0.5794161833723863,0.38421553,P
recommend,0.5345136329288066,0.56231016,P
cradle,0.6124424877897711,0.36909103,P
tropical,0.4155219580405884,0.39178643,P
tolerance,0.4980979555187803,0.18648715,P
club,0.4340030818418962,0.4715212,P
haircut,0.4404992684241243,0.49609154,P
slipper,0.5059200209584205,0.41286945,M
wrinkle,0.5772720464278219,0.34699124,H
difficult,0.4774310730941591,0.52197665,P
pupil,0.5716027771110869,0.50706404,H
cling,0.5468194952138968,0.32777527,P
walnut,0.3639627853288364,0.35521522,P
elbow,0.3308984647834992,0.40143976,P
teach,0.4866016677765979,0.5268297,P
tip,0.5907219368411859,0.5236907,H
glide,0.5032400943580249,0.44428813,P
attach,0.5598572378788402,0.46947938,P
fortress,0.402062921548932,0.33564362,M
river,0.3464665171181098,0.41945964,P
simple,0.4806775674307472,0.44752213,P
scarce,0.5314136630163196,0.24469225,P
speck,0.5469093237648613,0.38985434,P
favor,0.5376552460497647,0.43959418,P
coronation,0.4800695326372057,0.30670273,M
ruckus,0.499533064683034,0.28960666,M
annual,0.5733208029266826,0.31162807,P
nighttime,0.5292346969227765,0.4095729,M
flood,0.4608237454828361,0.4778875,P
morality,0.4069197101261597,0.16279641,P
cheat,0.5121486197611027,0.476072,P
meaningful,0.5107304956707549,0.26397735,M
timid,0.4182238700551589,0.39702144,P
diagram,0.3816317515706496,0.17267287,P
bid,0.5799689097527824,0.3473012,P
tune,0.4709668263941122,0.43330297,P
poison,0.4993459885187404,0.516021,P
speechless,0.4477575610722871,0.36291015,P
sailor,0.4834636996155435,0.3885219,P
grin,0.3869342624459869,0.4506503,P
rope,0.4199947738213355,0.43218553,P
crest,0.5198620390991294,0.4232762,P
sky,0.4516871588468183,0.4432166,P
hazard,0.5454416955809958,0.22893022,P
stable,0.5867709611865416,0.44876072,H
attend,0.543080007545698,0.34987178,P
cashier,0.4750834616211631,0.43475372,H
suffer,0.4907367119840118,0.49301162,P
server,0.3476358153092214,0.3762981,P
malicious,0.4765639783755173,0.26229972,M
lick,0.4782598760515632,0.45809436,P
carpet,0.5109573943238869,0.45572704,P
rust,0.4916738400491239,0.38638705,P
twig,0.4147917374974066,0.436865,M
snort,0.4946405569770091,0.3464734,P
roof,0.3584558119558833,0.47812787,P
college,0.4434121694975394,0.31273505,P
witness,0.5091335576079307,0.3358363,P
ordinary,0.5740258309699989,0.46424672,P
beginner,0.5447860390278215,0.19628586,M
bug,0.5196058621910034,0.4225325,P
soak,0.478738900805847,0.49103972,P
happiness,0.4595463307705081,0.39989087,P
folly,0.4801872299994549,0.41138646,P
silk,0.3173591216306871,0.39115852,P
spicy,0.2605963166662593,0.4253883,P
explorer,0.4647413830399392,0.43829396,P
arrogance,0.3581276490735158,0.18932702,P
clasp,0.5787148907559478,0.35760733,P
novel,0.3722786378749654,0.4177753,H
text,0.5091282240181887,0.3055152,P
therapy,0.4064371104805762,0.34857842,P
swipe,0.562439576567946,0.36582223,P
reckless,0.4774069440318134,0.41638398,P
crossword,0.555217290792608,0.23602754,M
aquarium,0.4494149121911928,0.4588289,P
orchid,0.3702150494306266,0.380409,P
indoor,0.5196981189521047,0.42717385,M
landlord,0.4988997136499828,0.18568395,P
possess,0.5335910182978651,0.22415331,P
unlock,0.5418679418521262,0.49590415,P
wool,0.3623596392907288,0.47776768,P
spin,0.5866576504037428,0.50257844,P
legendary,0.4663927587060937,0.21387808,M
skunk,0.4117595182198355,0.48491105,P
regain,0.5137180176405465,0.29721174,P
hatred,0.4039564534608971,0.2141466,M
cavity,0.3574139288532038,0.40504208,M
define,0.4547885931621923,0.17272636,P
moist,0.4212931060100717,0.34718388,P
parade,0.4613035165009447,0.4404648,P
caramel,0.2682275481449864,0.25479335,P
nudge,0.5300366801740233,0.37168083,P
kitten,0.4126428886561938,0.5237363,P
capsule,0.5036085187984523,0.28461698,P
prowl,0.5004218273046136,0.24972208,P
boredom,0.4341843914328351,0.46921867,M
tuxedo,0.3170910514792762,0.35814542,P
snore,0.4949360353494673,0.4217785,P
skill,0.3998214633366819,0.3777554,P
swear,0.5246584832733554,0.29575568,P
fuzzy,0.5061547717936279,0.42669782,P
tailor,0.5291627358331321,0.37966332,P
charger,0.4312130893687343,0.3708409,P
pudding,0.2903848076749197,0.26960638,P
pap,0.5661843073838062,0.33654177,P
symphony,0.3177233950214082,0.32082757,P
stool,0.5114474844509104,0.5234094,P
clock,0.5651533859669555,0.44553965,H
lend,0.5751442822187065,0.52808833,P
quicksand,0.5328602660103322,0.3403485,M
unfriendly,0.494720409691763,0.30938718,P
lure,0.4884067164201886,0.42759457,P
aware,0.4735892686517912,0.39542657,M
classmate,0.4244166081158503,0.37185243,M
threshold,0.5817132824354521,0.28344846,P
helpful,0.5018262564442822,0.42516235,M
medicine,0.4656669027215576,0.42872733,P
pocket,0.5499062980553192,0.52302945,P
trash,0.450327616141074,0.51017386,P
survival,0.6129490601334645,0.16735433,P
wrecking,0.538469422803146,0.34688854,P
scheme,0.5937967667879446,0.23283209,P
tragic,0.4495494264470316,0.27391022,P
bamboo,0.4171500817718669,0.45851517,P
ponder,0.4807966168501618,0.32418534,P
pillar,0.5772843104956291,0.25086418,P
ocean,0.4176696737093737,0.34589702,P
swimsuit,0.4875313578907443,0.45376742,M
fussy,0.4180061238304903,0.34538636,P
goofy,0.2898915006298829,0.3564129,M
acid,0.2709879347472803,0.32513916,P
litter,0.4855172671630139,0.45058975,P
diaper,0.4728479290419136,0.45959768,P
neat,0.4605738636772382,0.50325227,P
folder,0.493617576073136,0.3865171,P
splendor,0.411974532707333,0.28025332,P
arch,0.475040761362047,0.36819017,H
crafty,0.4155714531168983,0.35655865,M
horde,0.5173632587604218,0.2830005,P
protein,0.2532712949998796,0.3586911,M
moonlight,0.4881167199358359,0.38667274,P
pot,0.4243719859661441,0.39836982,H
outsider,0.5415185085806555,0.24595803,P
haunt,0.5697882294545368,0.29518074,P
tutor,0.4689538604888041,0.47006825,P
posture,0.5543649285907126,0.21629393,P
sideways,0.479248272188692,0.4958323,P
nation,0.6153001815621836,0.47028506,P
hat,0.4122213697854452,0.40651208,P
absolute,0.5650176847096803,0.34631208,P
elderly,0.4998451979899914,0.48459622,M
secure,0.5563200888186262,0.43486094,P
tour,0.5257249887206659,0.4648363,P
farm,0.5033546349916154,0.45520535,P
breakfast,0.4430254112239816,0.42504156,P
freedom,0.5321704347578922,0.40187764,P
zap,0.5456405090045084,0.41149208,P
vampire,0.3942371250915817,0.39239982,P
rainbow,0.501185209409433,0.45528954,P
surf,0.512806362158114,0.4139805,P
fever,0.4035179959604494,0.45903313,P
napkin,0.4731333696629365,0.43574005,P
glass,0.4007184448345067,0.45784846,P
muddy,0.4203407769005873,0.5027716,P
tuning,0.4863542616522582,0.2504163,P
assist,0.5764943350626234,0.2812291,P
letter,0.4923239850472189,0.436341,P
stumble,0.5201008519047821,0.537621,P
snatch,0.5059282818906284,0.4404377,P
childish,0.3822597402684286,0.4158072,P
porcelain,0.3522262372753444,0.324899,P
mobile,0.4198235575374393,0.4086811,P
handy,0.5261760060710191,0.45042622,P
weasel,0.4311222997534057,0.20609665,P
player,0.5232326476594356,0.49068734,P
booth,0.5492091249852129,0.44224444,P
mystical,0.3643607045811763,0.3011197,P
pet,0.4713148595935684,0.5178714,H
quack,0.5383158697321013,0.4425169,H
rightful,0.5749693713061719,0.4293753,P
blur,0.5122914925548653,0.41537285,P
assurance,0.541636843383212,0.1810588,P
scream,0.3661929544202237,0.45924804,P
recital,0.4162747655973037,0.3484065,P
bark,0.3980175902109403,0.48550445,H
sculpture,0.3677323894161898,0.4113005,P
scold,0.4377156199694442,0.4832121,P
wrestle,0.5150078303097795,0.37297782,P
orderly,0.5752734951737003,0.4455125,P
diner,0.4236866425522463,0.36500812,P
bundle,0.5214022509400162,0.45317855,P
disastrous,0.5117212383889328,0.20600782,M
calf,0.4236520774627958,0.4034651,H
surrender,0.5510288547038524,0.503693,P
overweight,0.4913867796563176,0.23049687,P
bony,0.3527837396321036,0.37684268,P
capable,0.5680666016826141,0.32003334,P
knack,0.4495625585958038,0.3138667,P
clerk,0.4785235580974132,0.3679022,P
jar,0.3831323581219946,0.46054623,H
mouthful,0.4940120737232004,0.25626242,P
jealous,0.4104417820681796,0.55005896,P
blow,0.5726328516336618,0.5379938,H
lad,0.4603137895576036,0.3015829,P
sandbox,0.5132954608962802,0.5396273,M
hairdo,0.3771772272884063,0.34951848,M
strand,0.4772671881857763,0.36839348,H
broom,0.4958201687250582,0.53055227,P
uniform,0.4702047257230112,0.4038784,P
lounge,0.4399687343817808,0.4151663,P
action,0.6068979466546088,0.43589512,P
caffeine,0.3692017283326414,0.22347227,M
fling,0.4930735030160971,0.28654516,P
frighten,0.4558099963554646,0.37055987,P
composer,0.3244118554953809,0.28426707,M
strip,0.6250527349486348,0.4681987,H
spread,0.6003584865527478,0.54265684,P
booster,0.5626764796245989,0.27289498,P
faith,0.4506808847529009,0.36814392,P
mosquito,0.418511694257343,0.45187962,M
fuzz,0.4578167243222965,0.44918117,M
venture,0.5051729462789054,0.43727067,P
port,0.4934517998129918,0.39072973,H
poem,0.34564341415179,0.42184907,P
trombone,0.2709561872526522,0.30851236,M
refresh,0.5615560009525749,0.17344858,P
inject,0.5546674461779533,0.3526707,P
rooster,0.4585570883669601,0.40629423,M
faraway,0.5170964374274865,0.504162,P
blank,0.578288286290928,0.4261462,P
saucy,0.3505684462269338,0.30338088,P
snow,0.4183914939782049,0.46985757,P
foggy,0.4779343829506427,0.5163459,P
mixer,0.5060783783577194,0.4317923,P
squeaky,0.4945869143577856,0.34259006,M
bite,0.5055938789199022,0.49077848,P
summon,0.5436591701904424,0.27143142,P
cupcake,0.3853301770174731,0.3541776,M
trim,0.5833743159871567,0.43152893,P
blaze,0.4893268158055446,0.43027452,H
hangman,0.5572657797188623,0.3127888,M
lantern,0.4691853923473242,0.48266032,P
agency,0.5425210209028136,0.2782387,P
position,0.6139430690907557,0.39358905,P
shadow,0.5548301475759023,0.5229448,P
bonus,0.5737072878163185,0.29291078,P
fishy,0.5349471753604863,0.32573098,P
kit,0.5356877488674487,0.5020781,P
slice,0.4682864755135105,0.39870942,P
porch,0.3344896902449898,0.49998212,P
heavenly,0.4161506278536682,0.26546773,P
twist,0.5402722045482042,0.52360165,P
dangerous,0.498041252065121,0.5256393,M
official,0.5819916344725408,0.32895768,P
apron,0.5275737125887137,0.46743435,P
talisman,0.5165934663315359,0.160492,P
crowbar,0.4840269576742556,0.2951108,M
intense,0.5242208413942795,0.3318325,P
fold,0.6065660618548542,0.4929673,H
wicked,0.429398316080979,0.36525494,P
glory,0.5031844364201611,0.35895956,P
trailer,0.5275100800703527,0.4667022,P
rubber,0.5403761876876237,0.50687146,H
marker,0.5817351417943787,0.39744335,P
rear,0.3888101333776986,0.27582684,H
dispute,0.4723618453090905,0.33709472,P
vaccine,0.3561633694436427,0.29696432,P
machine,0.5146095095562849,0.4689413,P
bunker,0.4459980331388395,0.21597509,P
naked,0.4530169790874825,0.37734336,P
prick,0.5517193586145327,0.35726824,P
electrical,0.4536083320767393,0.2898863,M
avoid,0.5004931325173892,0.48589078,P
marmalade,0.3144208328321665,0.38003957,M
toll,0.6171731526213489,0.3546769,H
ignore,0.4582102402534936,0.48306313,M
theft,0.4677269366177869,0.30374208,M
pantry,0.4595396668456344,0.44404998,P
chatter,0.498798340418045,0.43985027,P
frisky,0.4008682710153256,0.33404815,M
mall,0.450216506482436,0.44179028,P
spotlight,0.5568798325139543,0.34958836,P
sunlight,0.4487633383711097,0.35470346,M
dramatic,0.4912202419813001,0.31174132,P
complain,0.4528601050928125,0.52357244,P
shadowy,0.5365959090013593,0.2841555,P
extreme,0.5890384516109723,0.17792532,P
cupboard,0.4391482584828017,0.42195302,M
budget,0.5197103033323522,0.3975461,P
smell,0.4355317936623388,0.46258977,P
bossy,0.3838912465074425,0.4620474,H
tasty,0.309030763847871,0.39407772,M
pyramid,0.5764997629726327,0.41182733,P
tangle,0.4910240250010027,0.35993823,P
contact,0.5898796982215498,0.33290648,P
heroic,0.4485521488048353,0.31690267,P
pry,0.537650208583241,0.4126993,H
missile,0.3776062028145112,0.42832303,P
portion,0.5643217392287807,0.323396,P
cinema,0.4532563254657604,0.42723638,P
agony,0.4424948641692151,0.27361348,P
ninth,0.3900797100254912,0.35430813,P
weekly,0.5630587181906644,0.34908554,P
afford,0.5454715362672627,0.46401134,P
border,0.4865359914154537,0.36708397,P
gracious,0.4478734156907814,0.27241153,P
strut,0.4951750176359927,0.36007333,H
socket,0.4504774862435989,0.3574078,P
exchange,0.6190267500534337,0.44477943,P
sapphire,0.4188538514202728,0.38831955,P
furniture,0.3810917946481016,0.42395377,M
camouflage,0.4537562535065486,0.2032,P
astray,0.5805529165734509,0.23968036,P
soccer,0.4939512625228769,0.4835404,M
frail,0.4862765201455973,0.3455677,H
cute,0.3426039048085635,0.49279168,P
wreath,0.4792817240993992,0.4200171,P
spooky,0.3728755321732906,0.50818205,M
excitement,0.4253465536204648,0.40326932,P
cowgirl,0.4797125491564816,0.44213426,P
medium,0.5688656187926494,0.53713334,P
calendar,0.5741527929509851,0.41628784,P
flux,0.4112672594699212,0.26909277,P
smooth,0.5486262340241504,0.5008468,P
benefit,0.5293292965802036,0.318209,P
oasis,0.5012370028477219,0.4736109,P
strawberry,0.3137723828106039,0.35350168,P
shake,0.5154140099221308,0.5247891,P
slab,0.4099308080880892,0.29561496,P
crate,0.4474914149887383,0.41659108,P
passion,0.4121629413636358,0.3614436,P
gate,0.516963437663036,0.48313388,P
thick,0.4200117833629209,0.5080068,P
technology,0.4524280201315399,0.32561368,P
thoughtful,0.3729495474219404,0.42465812,P
terrain,0.4260216916086782,0.34615284,M
misfortune,0.4811448784431044,0.24716996,P
gobble,0.5254308241141181,0.40210372,H
priest,0.3895007613094231,0.44185776,P
engineer,0.5013580028019047,0.3900003,P
month,0.5513872317567956,0.50585794,P
pushy,0.4040795045818957,0.41938305,M
pod,0.52853346815999,0.43170014,H
slot,0.5969455897358843,0.46084154,P
issue,0.5723218761279094,0.3168371,P
list,0.5847189565115932,0.56512105,H
barn,0.4232334810852823,0.43429837,M
expertise,0.4976791171864193,0.23702082,M
ceramic,0.3660888500838588,0.32235917,P
consider,0.4837796736130442,0.2737441,P
lawman,0.4784895993034372,0.255313,M
colony,0.5322007828163174,0.42342538,P
